datetime	temp0.1	temp0.5	temp1.0	temp1.25	temp1.5	temp1.75	temp2.0	temp2.25	temp2.5	temp2.75	temp3.0	temp4.0
2014-08-12 17:00:00	23.48	22.91	22.43	22.33	21.95	21.85	21.66	21.38	20.52	18.05	15.95	9.87
2014-08-12 17:10:00	23.39	22.81	22.52	22.24	21.95	21.85	21.66	21.38	20.42	18.14	16.24	9.97
2014-08-12 17:20:00	23.39	22.91	22.52	22.24	21.95	21.85	21.66	21.47	20.42	18.14	16.24	9.67
2014-08-12 17:30:00	23.39	22.91	22.43	22.14	22.05	21.85	21.76	21.47	20.52	18.14	15.95	9.57
2014-08-12 17:40:00	23.29	23	22.43	22.24	22.05	21.85	21.76	21	20.61	18.62	16.14	9.77
2014-08-12 17:50:00	23.39	23	22.52	22.33	22.14	21.85	21.66	21	20.61	18.71	15.95	10.16
2014-08-12 18:00:00	23.29	23	22.62	22.33	22.14	21.85	21.66	21.09	20.71	17.95	16.05	10.16
2014-08-12 18:10:00	23.2	23	22.52	22.24	22.14	21.85	21.66	21.19	20.71	17.76	16.14	9.67
2014-08-12 18:20:00	23.2	23	22.62	22.24	22.14	21.95	21.66	21.19	20.61	17.76	16.05	9.47
2014-08-12 18:30:00	23.2	23.1	22.62	22.24	22.14	21.85	21.66	21.19	20.9	18.14	15.95	9.67
2014-08-12 18:40:00	23.1	23	22.52	22.24	22.14	21.85	21.57	21.19	20.42	18.24	16.52	9.67
2014-08-12 18:50:00	23	23	22.52	22.24	22.14	21.95	21.47	21.28	19.57	18.24	16.62	9.67
2014-08-12 19:00:00	23	22.91	22.52	22.24	22.24	21.95	21.57	21.28	19.57	18.52	16.24	9.97
2014-08-12 19:10:00	23	22.91	22.62	22.24	22.24	21.95	21.47	21.19	19.76	18.62	16.24	10.06
2014-08-12 19:20:00	22.91	22.91	22.62	22.24	22.14	21.85	21.47	21.28	19.95	18.52	16.43	9.87
2014-08-12 19:30:00	22.91	22.81	22.62	22.24	22.14	21.85	21.47	21.28	20.14	18.52	16.33	9.67
2014-08-12 19:40:00	22.91	22.81	22.62	22.24	22.14	21.76	21.47	21.28	20.33	18.71	16.14	9.77
2014-08-12 19:50:00	22.81	22.81	22.62	22.24	22.14	21.85	21.47	21.28	20.42	18.52	16.05	9.77
2014-08-12 20:00:00	22.81	22.72	22.72	22.24	22.24	21.85	21.47	21.38	20.42	18.05	16.33	9.87
2014-08-12 20:10:00	22.72	22.72	22.72	22.24	22.14	21.85	21.57	21.28	20.42	17.85	16.62	9.77
2014-08-12 20:20:00	22.72	22.72	22.72	22.24	22.14	21.76	21.47	21.28	20.23	18.05	16.71	9.77
2014-08-12 20:30:00	22.72	22.72	22.81	22.33	22.14	21.85	21.47	21.28	20.23	18.24	16.24	9.77
2014-08-12 20:40:00	22.72	22.62	22.72	22.24	22.14	21.85	21.57	21.28	20.33	18.62	16.14	9.97
2014-08-12 20:50:00	22.72	22.62	22.72	22.24	22.05	21.76	21.47	21.19	20.23	18.71	16.24	9.77
2014-08-12 21:00:00	22.72	22.62	22.72	22.24	22.14	21.85	21.57	21.19	20.33	18.62	16.14	9.67
2014-08-12 21:10:00	22.62	22.62	22.72	22.14	22.05	21.85	21.57	21.19	20.33	18.62	16.14	9.87
2014-08-12 21:20:00	22.62	22.62	22.72	22.24	22.05	21.85	21.57	21.19	20.42	18.33	15.85	9.57
2014-08-12 21:30:00	22.62	22.52	22.72	22.24	22.05	21.85	21.57	21.19	20.42	18.14	15.95	9.57
2014-08-12 21:40:00	22.62	22.52	22.62	22.33	22.14	21.85	21.57	21.19	20.52	18.43	15.95	9.67
2014-08-12 21:50:00	22.62	22.52	22.62	22.43	22.14	21.85	21.57	21.28	20.52	18.43	16.05	9.77
2014-08-12 22:00:00	22.52	22.52	22.62	22.33	22.14	21.85	21.57	21.28	20.61	18.43	16.05	10.06
2014-08-12 22:10:00	22.52	22.52	22.62	22.24	22.14	21.85	21.57	21.28	20.52	18.43	15.95	10.16
2014-08-12 22:20:00	22.52	22.43	22.62	22.24	22.14	21.85	21.57	21.19	20.33	18.43	16.05	9.97
2014-08-12 22:30:00	22.52	22.43	22.52	22.24	22.14	21.85	21.57	21.28	20.33	18.24	16.05	9.87
2014-08-12 22:40:00	22.52	22.43	22.52	22.33	22.14	21.85	21.57	21.28	20.23	18.24	16.14	9.97
2014-08-12 22:50:00	22.52	22.43	22.52	22.33	22.14	21.85	21.57	21.28	20.14	18.14	16.24	9.67
2014-08-12 23:00:00	22.43	22.43	22.52	22.43	22.24	21.85	21.57	21.19	20.04	18.24	16.14	9.87
2014-08-12 23:10:00	22.43	22.43	22.52	22.43	22.24	21.85	21.57	21.28	20.04	18.43	16.05	9.87
2014-08-12 23:20:00	22.43	22.43	22.43	22.33	22.24	21.85	21.57	21.28	20.23	18.43	15.95	9.87
2014-08-12 23:30:00	22.43	22.33	22.43	22.43	22.24	21.85	21.57	21.28	20.42	18.33	15.85	9.67
2014-08-12 23:40:00	22.43	22.33	22.43	22.33	22.24	21.85	21.66	21.28	20.42	18.33	15.95	9.67
2014-08-12 23:50:00	22.43	22.33	22.43	22.33	22.14	21.85	21.57	21.28	20.33	18.52	16.05	9.47
2014-08-13 00:00:00	22.33	22.33	22.43	22.33	22.24	21.85	21.57	21.09	20.23	18.52	16.24	9.77
2014-08-13 00:10:00	22.33	22.33	22.43	22.33	22.24	21.85	21.57	21.09	20.33	18.43	16.24	9.77
2014-08-13 00:20:00	22.33	22.24	22.33	22.33	22.24	21.85	21.57	21.09	20.14	18.43	16.24	9.77
2014-08-13 00:30:00	22.33	22.24	22.33	22.33	22.24	21.85	21.57	21.09	20.14	18.43	16.24	9.97
2014-08-13 00:40:00	22.33	22.24	22.33	22.33	22.33	21.85	21.57	21.09	20.23	18.33	16.05	9.87
2014-08-13 00:50:00	22.24	22.24	22.33	22.33	22.33	21.95	21.57	21.19	20.33	18.52	16.05	9.77
2014-08-13 01:00:00	22.24	22.14	22.33	22.24	22.24	21.85	21.57	21.19	20.33	18.52	16.14	9.57
2014-08-13 01:10:00	22.24	22.14	22.33	22.24	22.24	21.85	21.57	21.19	20.33	18.71	16.24	9.57
2014-08-13 01:20:00	22.24	22.14	22.24	22.24	22.24	21.85	21.47	21.09	20.33	18.71	16.14	9.67
2014-08-13 01:30:00	22.24	22.14	22.24	22.24	22.24	21.85	21.47	21.19	20.42	18.62	16.05	9.97
2014-08-13 01:40:00	22.14	22.14	22.24	22.24	22.24	21.85	21.47	21.19	20.42	18.33	16.14	10.16
2014-08-13 01:50:00	22.14	22.14	22.24	22.24	22.24	21.85	21.47	21.19	20.33	18.24	16.14	10.06
2014-08-13 02:00:00	22.14	22.05	22.24	22.14	22.24	21.95	21.57	21.19	20.14	18.24	16.33	9.87
2014-08-13 02:10:00	22.14	22.05	22.14	22.14	22.24	22.05	21.57	21.19	20.14	18.24	16.24	9.67
2014-08-13 02:20:00	22.05	22.05	22.14	22.14	22.14	22.05	21.57	21.19	20.23	18.24	16.24	9.57
2014-08-13 02:30:00	22.05	22.05	22.14	22.14	22.14	21.95	21.47	21.19	20.23	18.33	16.24	9.77
2014-08-13 02:40:00	22.05	21.95	22.14	22.05	22.14	22.05	21.47	21.19	20.14	18.33	16.14	9.97
2014-08-13 02:50:00	22.05	22.05	22.14	22.05	22.14	22.05	21.57	21.19	20.23	18.33	16.14	10.06
2014-08-13 03:00:00	22.05	21.95	22.05	22.05	22.14	22.05	21.57	21.19	20.33	18.33	16.05	10.06
2014-08-13 03:10:00	22.05	21.95	22.05	22.05	22.14	21.95	21.57	21.19	20.33	18.33	16.05	10.16
2014-08-13 03:20:00	22.05	21.95	22.05	22.05	22.05	21.95	21.66	21.28	20.42	18.14	15.95	10.26
2014-08-13 03:30:00	21.95	21.95	22.05	22.05	22.05	21.95	21.57	21.19	20.42	18.14	16.05	10.06
2014-08-13 03:40:00	21.95	21.95	22.05	22.05	22.05	21.95	21.57	21.19	20.52	18.24	15.95	9.77
2014-08-13 03:50:00	21.95	21.85	22.05	21.95	22.05	21.95	21.57	21.19	20.33	18.43	16.24	9.77
2014-08-13 04:00:00	21.95	21.85	22.05	21.95	22.05	21.85	21.47	21.09	20.14	18.52	16.43	9.57
2014-08-13 04:10:00	21.95	21.85	21.95	21.95	22.05	21.95	21.47	21.09	20.14	18.24	16.52	9.47
2014-08-13 04:20:00	21.85	21.85	21.95	21.95	21.95	21.85	21.57	21.19	20.23	18.24	16.33	9.47
2014-08-13 04:30:00	21.85	21.85	21.95	21.95	21.95	21.85	21.66	21.28	20.23	18.24	16.14	9.57
2014-08-13 04:40:00	21.85	21.85	21.95	21.95	21.95	21.85	21.66	21.28	20.33	18.14	16.14	9.67
2014-08-13 04:50:00	21.85	21.76	21.95	21.95	21.95	21.85	21.57	21.19	20.23	18.33	16.14	9.67
2014-08-13 05:00:00	21.85	21.85	21.85	21.85	21.95	21.85	21.57	21.19	20.14	18.43	16.14	9.77
2014-08-13 05:10:00	21.85	21.76	21.85	21.85	21.95	21.85	21.57	21.19	20.14	18.52	16.05	9.67
2014-08-13 05:20:00	21.85	21.76	21.85	21.85	21.95	21.85	21.66	21.19	20.14	18.52	16.05	9.87
2014-08-13 05:30:00	21.76	21.76	21.85	21.85	21.95	21.85	21.57	21.09	20.23	18.52	16.05	9.87
2014-08-13 05:40:00	21.76	21.76	21.85	21.85	21.85	21.76	21.57	21.09	20.04	18.62	16.14	9.77
2014-08-13 05:50:00	21.76	21.76	21.85	21.85	21.85	21.76	21.47	21.09	20.04	18.52	16.24	9.67
2014-08-13 06:00:00	21.76	21.76	21.85	21.76	21.85	21.76	21.57	21	20.04	18.62	16.33	9.57
2014-08-13 06:10:00	21.76	21.76	21.85	21.76	21.85	21.76	21.57	21.09	20.14	18.43	16.43	9.57
2014-08-13 06:20:00	21.76	21.66	21.76	21.76	21.85	21.76	21.66	21.19	20.04	18.33	16.33	9.57
2014-08-13 06:30:00	21.76	21.66	21.76	21.76	21.85	21.66	21.66	21.28	20.23	18.33	16.24	9.67
2014-08-13 06:40:00	21.76	21.66	21.76	21.76	21.85	21.76	21.57	21.28	20.23	18.43	16.14	9.77
2014-08-13 06:50:00	21.76	21.66	21.76	21.76	21.76	21.66	21.66	21.19	20.14	18.43	16.24	9.87
2014-08-13 07:00:00	21.76	21.66	21.76	21.76	21.76	21.66	21.66	21.28	20.23	18.33	16.14	9.87
2014-08-13 07:10:00	21.76	21.66	21.76	21.76	21.76	21.66	21.66	21.19	20.23	18.43	15.95	9.97
2014-08-13 07:20:00	21.76	21.66	21.76	21.76	21.76	21.66	21.66	21.28	20.33	18.62	15.76	10.06
2014-08-13 07:30:00	21.66	21.66	21.76	21.66	21.76	21.66	21.66	21.28	20.33	18.62	15.76	10.16
2014-08-13 07:40:00	21.66	21.66	21.76	21.66	21.76	21.66	21.66	21.19	20.33	18.43	15.85	10.06
2014-08-13 07:50:00	21.76	21.66	21.76	21.66	21.76	21.66	21.57	21.19	20.23	18.24	15.95	9.87
2014-08-13 08:00:00	21.76	21.66	21.76	21.66	21.76	21.66	21.57	21.09	20.23	18.33	16.14	9.77
2014-08-13 08:10:00	21.66	21.66	21.76	21.66	21.76	21.66	21.57	21.09	20.23	18.33	16.14	9.87
2014-08-13 08:20:00	21.76	21.66	21.76	21.76	21.76	21.66	21.66	21.09	20.14	18.52	16.14	9.77
2014-08-13 08:30:00	21.76	21.66	21.76	21.66	21.76	21.66	21.66	21.09	20.14	18.52	16.14	9.77
2014-08-13 08:40:00	21.66	21.66	21.66	21.66	21.76	21.66	21.57	21.09	20.23	18.43	16.24	9.77
2014-08-13 08:50:00	21.66	21.57	21.76	21.66	21.76	21.66	21.57	21.09	20.23	18.43	16.24	9.57
2014-08-13 09:00:00	21.76	21.66	21.76	21.76	21.76	21.66	21.66	21	20.23	18.43	16.33	9.57
2014-08-13 09:10:00	21.95	21.76	21.76	21.76	21.76	21.66	21.66	21.09	20.14	18.33	16.33	9.77
2014-08-13 09:20:00	21.85	21.66	21.76	21.76	21.76	21.66	21.57	21.19	20.14	18.24	16.24	9.77
2014-08-13 09:30:00	21.85	21.76	21.76	21.76	21.76	21.57	21.47	21.19	20.23	18.33	16.14	9.77
2014-08-13 09:40:00	22.05	21.76	21.76	21.76	21.76	21.57	21.57	21.38	20.23	18.33	16.24	9.77
2014-08-13 09:50:00	21.95	21.76	21.76	21.66	21.66	21.57	21.57	21.38	20.23	18.43	16.14	9.67
2014-08-13 10:00:00	22.14	21.85	21.85	21.76	21.76	21.57	21.66	21.28	20.23	18.43	15.95	9.87
2014-08-13 10:10:00	21.85	21.76	21.66	21.66	21.66	21.57	21.57	21.28	20.33	18.43	16.05	9.97
2014-08-13 10:20:00	21.95	21.76	21.66	21.66	21.66	21.57	21.57	21.28	20.33	18.24	16.05	9.77
2014-08-13 10:30:00	21.85	21.66	21.66	21.66	21.66	21.57	21.57	21.28	20.33	18.43	16.24	9.77
2014-08-13 10:40:00	22.14	21.76	21.76	21.76	21.76	21.66	21.57	21.28	20.14	18.24	16.14	9.77
2014-08-13 10:50:00	22.05	21.76	21.76	21.76	21.76	21.66	21.57	21.28	20.04	18.43	16.24	9.77
2014-08-13 11:00:00	22.05	21.76	21.76	21.76	21.76	21.66	21.57	21.09	20.04	18.62	16.33	9.87
2014-08-13 11:10:00	22.43	21.85	21.85	21.85	21.76	21.66	21.66	20.71	20.23	18.43	16.24	9.77
2014-08-13 11:20:00	22.52	21.85	21.85	21.85	21.85	21.66	21.66	20.81	20.33	18.33	16.33	9.47
2014-08-13 11:30:00	22.14	21.76	21.85	21.76	21.85	21.66	21.66	20.81	20.42	18.14	16.43	9.57
2014-08-13 11:40:00	22.52	21.85	21.85	21.95	21.85	21.76	21.66	20.9	20.61	18.33	16.43	9.77
2014-08-13 11:50:00	22.62	21.85	21.95	21.95	21.85	21.76	21.57	21.09	20.61	18.43	16.52	9.87
2014-08-13 12:00:00	22.81	21.95	21.95	22.05	21.85	21.76	21.66	20.9	20.61	18.52	16.43	9.77
2014-08-13 12:10:00	22.81	21.95	21.95	22.05	21.85	21.76	21.57	20.9	20.61	18.43	16.43	9.87
2014-08-13 12:20:00	22.72	22.05	21.95	22.05	21.95	21.85	21.76	21	20.52	18.24	16.24	9.97
2014-08-13 12:30:00	23	22.14	22.05	22.05	21.95	21.85	21.57	21.09	20.42	18.43	16.14	10.06
2014-08-13 12:40:00	23	22.24	22.05	22.14	21.95	21.85	21.66	21.09	20.42	18.62	16.24	10.16
2014-08-13 12:50:00	23.1	22.33	22.05	22.14	21.95	21.85	21.47	21.09	20.33	18.9	15.95	9.87
2014-08-13 13:00:00	23.1	22.24	22.24	22.33	21.95	21.76	21.38	21	20.52	18.81	15.66	9.87
2014-08-13 13:10:00	23.2	22.24	22.33	22.14	21.95	21.76	21.28	21.09	20.61	19	15.85	9.77
2014-08-13 13:20:00	23.1	22.33	22.14	22.05	21.95	21.76	21.47	21.28	20.9	18.81	16.14	10.26
2014-08-13 13:30:00	23.2	22.52	22.14	22.14	22.05	21.76	21.57	21.38	20.52	17.95	16.14	10.06
2014-08-13 13:40:00	23.2	22.52	22.05	22.05	21.95	21.76	21.66	21.47	20.14	18.14	16.33	9.57
2014-08-13 13:50:00	23.29	22.62	22.14	22.14	22.05	21.85	21.76	21.47	19.85	18.62	16.71	9.77
2014-08-13 14:00:00	23.1	22.72	22.14	22.14	22.05	21.85	21.76	21.57	20.04	18.71	16.9	9.77
2014-08-13 14:10:00	23.29	22.72	22.33	22.14	22.05	21.85	21.76	21.57	20.23	18.71	16.62	9.97
2014-08-13 14:20:00	23.29	22.81	22.24	22.14	22.05	21.85	21.76	21	20.23	19.09	15.85	9.97
2014-08-13 14:30:00	23.29	22.91	22.24	22.24	22.05	21.95	21.85	21.09	20.42	19.09	16.14	9.77
2014-08-13 14:40:00	23.39	22.91	22.24	22.24	22.14	22.05	21.85	21.09	20.71	18.71	16.14	9.97
2014-08-13 14:50:00	23.48	23	22.24	22.24	22.14	22.05	21.38	21.09	20.81	18.24	16.05	9.77
2014-08-13 15:00:00	23.39	23	22.33	22.24	22.14	21.95	21.28	21.19	20.81	18.14	16.33	9.47
2014-08-13 15:10:00	23.58	23.1	22.33	22.33	22.14	21.95	21.38	21.28	20.9	18.14	16.33	9.57
2014-08-13 15:20:00	23.58	23.2	22.43	22.33	22.14	21.95	21.47	21.38	21.09	18.43	16.14	10.06
2014-08-13 15:30:00	23.58	23.1	22.43	22.24	22.14	21.85	21.57	21.38	20.81	18.33	16.05	10.06
2014-08-13 15:40:00	23.68	23.29	22.43	22.33	22.24	21.95	21.57	21.38	20.42	18.52	15.95	10.06
2014-08-13 15:50:00	23.68	23.29	22.43	22.33	22.24	21.85	21.57	21.38	20.23	18.81	16.62	9.87
2014-08-13 16:00:00	23.68	23.29	22.43	22.43	22.24	21.85	21.57	21.38	20.33	18.71	16.52	9.67
2014-08-13 16:10:00	23.68	23.39	22.52	22.43	22.24	21.85	21.57	21.38	20.71	18.43	15.85	9.77
2014-08-13 16:20:00	23.68	23.48	22.52	22.52	22.33	21.85	21.66	21.38	20.52	18.24	15.76	9.87
2014-08-13 16:30:00	23.68	23.48	22.62	22.52	22.33	21.95	21.66	21.38	20.61	18.24	16.05	9.77
2014-08-13 16:40:00	23.68	23.48	22.62	22.43	22.33	21.85	21.66	21.38	20.81	18.24	16.05	9.77
2014-08-13 16:50:00	23.68	23.48	22.62	22.33	22.14	21.85	21.57	21.38	20.9	18.14	16.05	9.57
2014-08-13 17:00:00	23.77	23.48	22.62	22.43	22.33	21.85	21.66	21.38	20.52	17.85	16.24	9.57
2014-08-13 17:10:00	23.87	23.58	22.62	22.43	22.33	21.85	21.66	21.47	20.52	18.14	16.52	9.87
2014-08-13 17:20:00	23.87	23.58	22.62	22.43	22.33	21.85	21.66	21.47	20.52	18.24	16.43	9.77
2014-08-13 17:30:00	23.77	23.58	22.62	22.43	22.14	21.85	21.66	21.47	20.23	18.05	16.43	9.77
2014-08-13 17:40:00	23.77	23.58	22.62	22.43	22.05	21.85	21.66	21.47	20.52	18.71	16.52	9.57
2014-08-13 17:50:00	23.68	23.58	22.62	22.33	22.05	21.85	21.66	21.28	20.14	18.81	16.71	9.37
2014-08-13 18:00:00	23.68	23.48	22.72	22.43	22.14	21.85	21.66	21.38	20.04	18.43	16.52	9.87
2014-08-13 18:10:00	23.68	23.48	22.72	22.24	22.05	21.85	21.76	21.47	20.14	18.43	16.14	10.16
2014-08-13 18:20:00	23.58	23.39	22.62	22.24	22.05	21.85	21.76	21.47	20.23	18.81	16.05	9.97
2014-08-13 18:30:00	23.48	23.39	22.72	22.24	22.14	21.95	21.76	21.47	20.33	18.81	16.05	9.87
2014-08-13 18:40:00	23.39	23.29	22.62	22.24	22.14	21.95	21.76	21.38	20.33	18.24	15.95	10.06
2014-08-13 18:50:00	23.39	23.29	22.62	22.24	22.14	21.95	21.66	21.28	20.52	18.24	15.85	10.16
2014-08-13 19:00:00	23.39	23.29	22.72	22.33	22.14	21.95	21.76	21.28	20.52	18.52	16.14	10.16
2014-08-13 19:10:00	23.29	23.2	22.72	22.43	22.24	22.05	21.76	21.28	20.42	18.71	16.33	9.77
2014-08-13 19:20:00	23.2	23.2	22.62	22.33	22.24	21.95	21.76	21.28	20.14	18.71	16.62	9.67
2014-08-13 19:30:00	23.2	23.1	22.62	22.33	22.24	21.95	21.76	21.19	20.04	18.43	16.33	9.47
2014-08-13 19:40:00	23.1	23	22.72	22.43	22.33	21.95	21.76	21.19	20.14	18.33	16.33	9.37
2014-08-13 19:50:00	23	23	22.81	22.43	22.33	21.95	21.76	21.28	20.52	18.24	16.52	9.37
2014-08-13 20:00:00	23	22.91	22.72	22.43	22.33	21.95	21.57	21.28	20.52	18.24	16.71	9.77
2014-08-13 20:10:00	22.91	22.91	22.81	22.43	22.24	21.95	21.66	21.28	20.23	18.33	16.43	10.06
2014-08-13 20:20:00	22.91	22.81	22.91	22.43	22.33	21.95	21.66	21.28	20.33	18.52	16.14	9.77
2014-08-13 20:30:00	22.81	22.81	22.91	22.43	22.24	21.95	21.57	21.28	20.42	18.62	16.14	9.67
2014-08-13 20:40:00	22.81	22.72	22.81	22.43	22.24	21.95	21.66	21.38	20.33	18.71	15.95	9.77
2014-08-13 20:50:00	22.81	22.72	22.81	22.43	22.33	21.95	21.66	21.38	20.33	18.62	15.95	9.87
2014-08-13 21:00:00	22.72	22.72	22.81	22.52	22.33	21.95	21.66	21.28	20.14	18.71	16.05	10.26
2014-08-13 21:10:00	22.72	22.62	22.72	22.52	22.33	21.95	21.66	21.38	20.14	18.62	16.24	10.26
2014-08-13 21:20:00	22.72	22.62	22.72	22.43	22.24	21.95	21.66	21.28	20.14	18.81	16.24	10.16
2014-08-13 21:30:00	22.62	22.62	22.72	22.43	22.24	21.85	21.57	21.19	20.04	18.71	16.62	9.97
2014-08-13 21:40:00	22.62	22.52	22.62	22.43	22.24	21.95	21.57	21.28	20.23	18.52	16.24	9.97
2014-08-13 21:50:00	22.62	22.52	22.62	22.62	22.24	21.95	21.66	21.38	20.33	18.24	16.24	9.67
2014-08-13 22:00:00	22.52	22.43	22.62	22.52	22.24	21.85	21.66	21.19	20.42	18.62	16.14	9.77
2014-08-13 22:10:00	22.52	22.43	22.52	22.43	22.24	21.85	21.66	21.28	20.42	18.81	15.95	9.77
2014-08-13 22:20:00	22.52	22.43	22.52	22.33	22.14	21.85	21.66	21.28	20.61	18.81	15.66	9.87
2014-08-13 22:30:00	22.43	22.43	22.52	22.33	22.14	21.95	21.57	21.28	20.71	18.62	15.85	9.77
2014-08-13 22:40:00	22.43	22.33	22.43	22.43	22.14	21.85	21.57	21.28	20.71	18.14	16.24	9.57
2014-08-13 22:50:00	22.43	22.33	22.43	22.43	22.14	21.85	21.57	21.19	20.61	18.24	16.33	9.67
2014-08-13 23:00:00	22.33	22.24	22.43	22.33	22.33	21.95	21.66	21.28	20.61	18.14	16.33	9.57
2014-08-13 23:10:00	22.33	22.24	22.33	22.33	22.33	21.95	21.66	21.28	20.52	18.14	16.33	9.67
2014-08-13 23:20:00	22.24	22.24	22.33	22.33	22.33	21.95	21.57	21.28	20.33	18.33	16.24	9.77
2014-08-13 23:30:00	22.24	22.14	22.33	22.24	22.33	21.95	21.57	21.38	20.33	18.33	16.24	9.47
2014-08-13 23:40:00	22.24	22.14	22.24	22.24	22.24	21.95	21.66	21.28	20.23	18.33	16.33	9.47
2014-08-13 23:50:00	22.24	22.14	22.24	22.24	22.24	21.95	21.57	21.38	20.33	18.24	16.14	9.77
2014-08-14 00:00:00	22.24	22.14	22.24	22.24	22.24	21.95	21.57	21.38	20.42	18.14	16.24	9.87
2014-08-14 00:10:00	22.14	22.14	22.24	22.14	22.24	22.14	21.57	21.47	20.42	18.33	16.24	9.87
2014-08-14 00:20:00	22.14	22.05	22.14	22.14	22.24	22.05	21.66	21.47	20.33	18.33	16.33	9.77
2014-08-14 00:30:00	22.14	22.05	22.14	22.14	22.14	22.05	21.66	21.38	20.23	18.33	16.43	9.87
2014-08-14 00:40:00	22.05	22.05	22.14	22.14	22.14	22.05	21.66	21.38	20.04	18.52	16.52	9.87
2014-08-14 00:50:00	22.05	21.95	22.14	22.05	22.14	21.95	21.66	21.28	19.95	18.62	16.62	9.97
2014-08-14 01:00:00	22.05	21.95	22.05	22.05	22.14	21.95	21.66	21.28	20.04	18.71	16.43	9.97
2014-08-14 01:10:00	21.95	21.95	22.05	22.05	22.05	21.95	21.66	21.28	20.14	18.62	16.24	10.06
2014-08-14 01:20:00	21.95	21.85	22.05	22.05	22.05	21.95	21.66	21.19	20.14	18.62	16.33	9.97
2014-08-14 01:30:00	21.95	21.85	21.95	21.95	22.05	21.95	21.85	21.19	20.04	18.62	16.33	9.87
2014-08-14 01:40:00	21.95	21.85	21.95	21.95	22.05	21.85	21.76	21.28	20.23	18.62	16.33	9.77
2014-08-14 01:50:00	21.85	21.85	21.95	21.95	21.95	21.85	21.76	21.28	20.23	18.71	16.33	9.87
2014-08-14 02:00:00	21.85	21.85	21.95	21.95	21.95	21.85	21.76	21.28	20.23	18.62	16.14	9.87
2014-08-14 02:10:00	21.85	21.85	21.95	21.85	21.95	21.85	21.66	21.28	20.42	18.62	16.05	9.77
2014-08-14 02:20:00	21.85	21.76	21.85	21.85	21.95	21.85	21.76	21.28	20.33	18.62	15.95	9.77
2014-08-14 02:30:00	21.76	21.76	21.85	21.85	21.85	21.76	21.76	21.28	20.42	18.33	15.95	9.87
2014-08-14 02:40:00	21.76	21.76	21.85	21.85	21.85	21.76	21.76	21.28	20.33	18.33	16.05	9.87
2014-08-14 02:50:00	21.76	21.66	21.85	21.76	21.85	21.76	21.66	21.19	20.33	18.24	16.24	9.77
2014-08-14 03:00:00	21.76	21.66	21.76	21.76	21.85	21.76	21.66	21.19	20.42	18.24	16.14	9.77
2014-08-14 03:10:00	21.66	21.66	21.76	21.76	21.85	21.66	21.66	21.28	20.42	18.33	16.24	9.87
2014-08-14 03:20:00	21.66	21.66	21.76	21.76	21.76	21.66	21.66	21.38	20.33	18.43	16.33	9.77
2014-08-14 03:30:00	21.66	21.66	21.76	21.76	21.76	21.66	21.57	21.38	20.33	18.43	16.43	9.77
2014-08-14 03:40:00	21.66	21.66	21.66	21.66	21.76	21.66	21.57	21.38	20.23	18.62	16.33	9.77
2014-08-14 03:50:00	21.66	21.57	21.66	21.66	21.76	21.66	21.57	21.38	20.33	18.43	16.24	9.97
2014-08-14 04:00:00	21.57	21.57	21.66	21.66	21.66	21.57	21.57	21.28	20.33	18.33	16.33	10.06
2014-08-14 04:10:00	21.57	21.57	21.66	21.66	21.66	21.57	21.57	21.47	20.23	18.43	16.33	10.06
2014-08-14 04:20:00	21.57	21.47	21.57	21.57	21.66	21.57	21.57	21.47	20.14	18.33	16.52	9.87
2014-08-14 04:30:00	21.57	21.47	21.57	21.57	21.66	21.57	21.47	21.47	20.23	18.33	16.52	9.77
2014-08-14 04:40:00	21.57	21.47	21.57	21.57	21.57	21.47	21.47	21.38	20.23	18.52	16.52	9.87
2014-08-14 04:50:00	21.57	21.47	21.57	21.57	21.57	21.47	21.47	21.47	20.23	18.52	16.33	9.97
2014-08-14 05:00:00	21.47	21.38	21.57	21.57	21.57	21.47	21.47	21.38	20.23	18.43	16.14	9.67
2014-08-14 05:10:00	21.47	21.38	21.57	21.47	21.57	21.47	21.38	21.38	20.33	18.24	16.24	9.57
2014-08-14 05:20:00	21.47	21.38	21.47	21.47	21.57	21.47	21.38	21.38	20.33	18.52	15.95	9.57
2014-08-14 05:30:00	21.38	21.38	21.47	21.47	21.47	21.38	21.38	21.38	20.23	18.43	16.24	9.77
2014-08-14 05:40:00	21.38	21.38	21.47	21.47	21.47	21.38	21.38	21.28	20.14	18.43	16.33	9.67
2014-08-14 05:50:00	21.38	21.38	21.47	21.38	21.47	21.38	21.38	21.28	20.23	18.43	16.24	9.77
2014-08-14 06:00:00	21.38	21.28	21.38	21.38	21.47	21.38	21.28	21.28	20.23	18.43	16.24	9.77
2014-08-14 06:10:00	21.28	21.28	21.38	21.38	21.47	21.38	21.28	21.28	20.33	18.43	16.24	9.77
2014-08-14 06:20:00	21.38	21.28	21.38	21.38	21.38	21.28	21.28	21.19	20.23	18.33	16.05	9.77
2014-08-14 06:30:00	21.28	21.28	21.38	21.38	21.38	21.28	21.28	21.19	20.33	18.33	16.05	9.77
2014-08-14 06:40:00	21.28	21.28	21.38	21.38	21.38	21.28	21.28	21.19	20.33	18.43	16.05	9.67
2014-08-14 06:50:00	21.28	21.28	21.38	21.28	21.38	21.28	21.19	21.19	20.33	18.52	16.24	9.77
2014-08-14 07:00:00	21.28	21.19	21.28	21.28	21.28	21.28	21.19	21.19	20.33	18.52	16.24	9.87
