datetime	temp0.1	temp0.25	temp0.5	temp0.75	temp1.0	temp1.5
2015-05-22 10:40:00	15.38	15.09	14.52	12.98	11.53	8.18
2015-05-22 10:50:00	15.57	15.38	14.71	13.17	11.33	8.18
2015-05-22 11:00:00	15.66	15.57	14.23	12.69	11.14	8.68
2015-05-22 11:10:00	15.85	15.66	14.42	13.08	11.14	9.18
2015-05-22 11:20:00	16.05	15.85	14.32	12.79	11.24	9.08
2015-05-22 11:30:00	16.05	15.95	14.23	12.5	11.04	9.18
2015-05-22 11:40:00	16.24	16.14	14.8	12.21	11.04	9.37
2015-05-22 11:50:00	16.43	16.33	13.85	11.82	10.94	9.18
2015-05-22 12:00:00	16.43	16.52	14.04	12.01	11.14	8.98
2015-05-22 12:10:00	16.62	16.62	14.04	12.01	11.04	9.18
2015-05-22 12:20:00	16.71	16.71	14.42	12.3	11.24	9.08
2015-05-22 12:30:00	17	16.9	13.94	12.21	11.53	9.47
2015-05-22 12:40:00	17.19	17.09	13.94	12.69	11.43	9.08
2015-05-22 12:50:00	17.67	17.48	13.94	12.59	11.43	8.88
2015-05-22 13:00:00	17.85	17.38	14.13	12.59	11.24	8.68
2015-05-22 13:10:00	18.14	17.57	14.13	12.3	11.24	8.68
2015-05-22 13:20:00	18.43	17.76	13.85	12.21	11.24	9.08
2015-05-22 13:30:00	18.52	17.38	14.23	12.69	11.53	8.68
2015-05-22 13:40:00	18.62	17.67	14.23	12.98	11.62	8.98
2015-05-22 13:50:00	18.9	18.43	14.32	12.88	11.62	9.08
2015-05-22 14:00:00	19	18.14	14.23	12.79	11.72	9.27
2015-05-22 14:10:00	19.28	18.24	14.04	12.4	11.53	9.08
2015-05-22 14:20:00	19.47	18.81	14.13	12.4	11.62	8.88
2015-05-22 14:30:00	19.85	19.38	14.32	12.69	11.53	8.58
2015-05-22 14:40:00	20.04	19.47	14.52	13.17	11.72	8.68
2015-05-22 14:50:00	20.33	19.95	14.32	12.88	11.82	8.78
2015-05-22 15:00:00	20.61	19.28	14.52	13.27	12.01	9.08
2015-05-22 15:10:00	20.81	19.85	14.42	12.98	11.72	8.68
2015-05-22 15:20:00	20.9	19.09	14.23	12.79	11.53	8.58
2015-05-22 15:30:00	21	17.38	14.71	13.08	11.24	8.28
2015-05-22 15:40:00	21.28	20.14	14.8	12.98	11.62	8.68
2015-05-22 15:50:00	21.47	19.76	14.42	12.69	11.62	9.08
2015-05-22 16:00:00	21.47	19.38	14.8	13.17	11.72	9.08
2015-05-22 16:10:00	21.66	20.61	14.71	12.79	11.53	8.78
2015-05-22 16:20:00	21.76	18.81	14.42	12.69	11.43	9.08
2015-05-22 16:30:00	21.85	19.38	14.61	13.08	11.33	8.88
2015-05-22 16:40:00	21.95	21.28	14.61	12.3	10.85	8.78
2015-05-22 16:50:00	22.05	18.81	14.52	12.69	11.33	8.88
2015-05-22 17:00:00	22.05	19.85	14.9	13.17	11.62	8.88
2015-05-22 17:10:00	21.95	21.47	14.8	12.59	11.43	8.98
2015-05-22 17:20:00	21.95	21.47	14.9	13.17	11.53	8.88
2015-05-22 17:30:00	21.95	21	15	13.08	11.24	8.68
2015-05-22 17:40:00	21.95	18.52	14.61	12.69	11.14	8.58
2015-05-22 17:50:00	21.85	18.81	14.52	12.88	11.33	8.88
2015-05-22 18:00:00	21.85	18.24	14.52	12.88	11.24	8.98
2015-05-22 18:10:00	21.85	20.33	14.9	13.27	11.53	9.37
2015-05-22 18:20:00	21.66	19	14.71	13.08	11.62	9.08
2015-05-22 18:30:00	21.38	19.57	14.71	13.27	11.72	9.08
2015-05-22 18:40:00	21.38	19.95	14.61	12.88	11.53	8.58
2015-05-22 18:50:00	21.19	19.85	14.61	12.59	11.24	8.58
2015-05-22 19:00:00	21.09	20.04	14.71	12.79	11.24	8.78
2015-05-22 19:10:00	21	20.71	14.8	12.88	11.33	8.68
2015-05-22 19:20:00	20.81	20.71	15	13.17	11.62	8.88
2015-05-22 19:30:00	20.81	20.52	14.9	13.08	11.62	8.78
2015-05-22 19:40:00	20.71	20.42	14.71	12.79	11.53	9.08
2015-05-22 19:50:00	20.61	19.95	14.42	12.69	11.43	8.68
2015-05-22 20:00:00	20.52	19.09	14.42	12.5	11.24	8.68
2015-05-22 20:10:00	20.52	19	14.23	12.69	11.53	8.98
2015-05-22 20:20:00	20.33	19	14.23	12.88	11.53	9.27
2015-05-22 20:30:00	20.23	18.71	14.52	13.08	11.72	9.57
2015-05-22 20:40:00	20.14	18.24	14.42	12.98	11.82	9.18
2015-05-22 20:50:00	20.04	18.24	14.52	12.98	11.62	9.08
2015-05-22 21:00:00	19.95	18.62	14.32	12.69	11.33	8.88
2015-05-22 21:10:00	19.85	18.52	14.61	12.59	11.14	8.58
2015-05-22 21:20:00	19.76	18.33	15	12.88	11.33	8.38
2015-05-22 21:30:00	19.57	18.52	15.19	13.08	11.43	8.48
2015-05-22 21:40:00	19.38	18.81	15.19	13.27	11.62	8.68
2015-05-22 21:50:00	19.28	18.62	15.09	13.27	11.62	8.68
2015-05-22 22:00:00	19.19	18.33	15.09	13.08	11.53	8.68
2015-05-22 22:10:00	19.09	17.95	14.9	12.88	11.43	8.68
2015-05-22 22:20:00	18.9	18.05	14.8	12.69	11.24	8.98
2015-05-22 22:30:00	18.81	18.14	14.8	12.79	11.33	8.98
2015-05-22 22:40:00	18.62	18.14	14.8	12.98	11.33	8.98
2015-05-22 22:50:00	18.52	18.14	14.8	13.08	11.53	9.08
2015-05-22 23:00:00	18.43	18.05	14.61	12.98	11.53	9.18
2015-05-22 23:10:00	18.33	18.05	14.61	12.88	11.53	9.08
2015-05-22 23:20:00	18.24	17.85	14.61	12.88	11.43	8.98
2015-05-22 23:30:00	18.05	17.95	14.71	12.88	11.33	8.78
2015-05-22 23:40:00	17.95	18.05	14.8	12.88	11.33	8.68
2015-05-22 23:50:00	17.85	17.95	14.9	12.88	11.53	8.68
2015-05-23 00:00:00	17.76	17.85	14.9	12.98	11.62	8.68
2015-05-23 00:10:00	17.67	17.76	15	13.08	11.53	8.68
2015-05-23 00:20:00	17.57	17.67	14.9	12.98	11.53	8.68
2015-05-23 00:30:00	17.57	17.57	14.9	12.88	11.53	8.68
2015-05-23 00:40:00	17.48	17.48	14.8	12.88	11.43	8.68
2015-05-23 00:50:00	17.38	17.38	14.71	12.88	11.43	8.78
2015-05-23 01:00:00	17.28	17.28	14.8	12.88	11.53	8.88
2015-05-23 01:10:00	17.19	17.19	14.71	12.88	11.53	9.08
2015-05-23 01:20:00	17.09	17.09	14.61	12.69	11.43	9.27
2015-05-23 01:30:00	17	17	14.61	12.79	11.43	9.27
2015-05-23 01:40:00	16.9	17	14.52	12.79	11.53	9.18
2015-05-23 01:50:00	16.81	16.9	14.61	12.88	11.53	9.08
2015-05-23 02:00:00	16.81	16.81	14.71	12.88	11.53	8.98
2015-05-23 02:10:00	16.71	16.71	14.8	12.88	11.53	8.88
2015-05-23 02:20:00	16.62	16.62	14.8	12.98	11.62	8.78
2015-05-23 02:30:00	16.52	16.62	14.8	12.98	11.53	8.78
2015-05-23 02:40:00	16.52	16.52	14.9	12.98	11.53	8.78
2015-05-23 02:50:00	16.43	16.43	14.9	12.98	11.53	8.78
2015-05-23 03:00:00	16.33	16.43	14.9	12.98	11.53	8.78
2015-05-23 03:10:00	16.24	16.33	14.9	12.88	11.53	8.78
2015-05-23 03:20:00	16.24	16.24	14.9	12.98	11.53	8.78
2015-05-23 03:30:00	16.14	16.24	14.8	12.98	11.43	8.88
2015-05-23 03:40:00	16.05	16.14	14.8	12.98	11.43	8.98
2015-05-23 03:50:00	16.05	16.05	14.8	12.88	11.33	9.08
2015-05-23 04:00:00	15.95	16.05	14.71	12.88	11.33	9.08
2015-05-23 04:10:00	15.95	15.95	14.61	12.79	11.43	9.08
2015-05-23 04:20:00	15.85	15.95	14.71	12.79	11.43	9.08
2015-05-23 04:30:00	15.76	15.85	14.8	12.88	11.43	9.08
2015-05-23 04:40:00	15.76	15.76	14.9	12.88	11.43	8.98
2015-05-23 04:50:00	15.66	15.76	14.9	12.98	11.43	8.88
2015-05-23 05:00:00	15.57	15.66	14.9	12.98	11.43	8.78
2015-05-23 05:10:00	15.57	15.66	14.9	13.08	11.43	8.68
2015-05-23 05:20:00	15.57	15.57	14.9	12.98	11.53	8.78
2015-05-23 05:30:00	15.47	15.47	14.9	13.08	11.53	8.78
2015-05-23 05:40:00	15.38	15.47	15	12.98	11.53	8.78
2015-05-23 05:50:00	15.38	15.38	15	12.98	11.53	8.78
2015-05-23 06:00:00	15.28	15.38	15	12.98	11.53	8.88
2015-05-23 06:10:00	15.28	15.38	15	13.08	11.43	8.88
2015-05-23 06:20:00	15.28	15.28	14.9	13.08	11.43	8.88
2015-05-23 06:30:00	15.19	15.28	14.8	12.98	11.43	8.88
2015-05-23 06:40:00	15.19	15.19	14.8	12.98	11.43	8.98
2015-05-23 06:50:00	15.19	15.19	14.8	12.88	11.43	8.98
2015-05-23 07:00:00	15.09	15.19	14.8	12.88	11.43	9.08
2015-05-23 07:10:00	15.09	15.09	14.8	12.88	11.53	9.08
2015-05-23 07:20:00	15.09	15.19	14.71	12.88	11.43	9.08
2015-05-23 07:30:00	15.09	15.09	14.8	12.88	11.43	8.88
2015-05-23 07:40:00	15.19	15.19	14.8	12.79	11.43	8.78
2015-05-23 07:50:00	15.28	15.19	14.61	12.88	11.53	8.88
2015-05-23 08:00:00	15.28	15.28	14.8	12.88	11.43	8.88
2015-05-23 08:10:00	15.38	15.28	14.71	12.88	11.43	8.88
2015-05-23 08:20:00	15.47	15.28	14.71	12.98	11.62	8.88
2015-05-23 08:30:00	15.66	15.28	14.71	12.98	11.53	8.88
2015-05-23 08:40:00	15.66	15.28	14.9	13.08	11.62	8.88
2015-05-23 08:50:00	15.57	15.28	14.8	12.98	11.53	8.98
2015-05-23 09:00:00	15.57	15.28	14.8	12.98	11.53	8.78
2015-05-23 09:10:00	15.76	15.28	14.8	12.98	11.53	8.88
2015-05-23 09:20:00	16.14	15.57	14.9	12.98	11.53	8.98
2015-05-23 09:30:00	16.24	15.47	14.9	12.98	11.53	8.88
2015-05-23 09:40:00	16.24	15.47	14.9	13.17	11.72	8.98
2015-05-23 09:50:00	16.52	15.47	14.9	13.27	11.62	8.78
2015-05-23 10:00:00	16.43	15.57	14.9	13.08	11.33	8.88
2015-05-23 10:10:00	16.33	15.57	15	13.08	11.33	8.98
2015-05-23 10:20:00	16.71	15.76	14.9	12.98	11.33	8.78
2015-05-23 10:30:00	17.09	16.62	15.19	13.36	11.53	8.98
2015-05-23 10:40:00	17.09	15.76	15	13.27	11.53	8.88
2015-05-23 10:50:00	16.9	16.14	15.19	12.98	11.24	8.78
2015-05-23 11:00:00	17.19	16.05	15	12.69	11.24	8.68
2015-05-23 11:10:00	17.57	16.14	14.9	12.98	11.43	8.88
2015-05-23 11:20:00	17.95	16.33	15.09	12.98	11.53	9.27
2015-05-23 11:30:00	18.33	16.14	14.9	12.88	11.62	9.27
2015-05-23 11:40:00	18.33	15.95	15	12.98	11.62	8.38
2015-05-23 11:50:00	18.24	15.95	14.9	12.69	11.33	8.88
2015-05-23 12:00:00	17.38	15.95	15	12.98	11.43	8.78
2015-05-23 12:10:00	17.19	16.14	15.09	13.08	11.43	9.27
2015-05-23 12:20:00	17.67	16.14	14.71	13.27	11.72	8.88
2015-05-23 12:30:00	17.67	16.33	15	13.65	12.01	9.08
2015-05-23 12:40:00	17.76	16.52	15.19	13.36	11.82	9.18
2015-05-23 12:50:00	18.9	16.62	15.47	13.65	11.62	8.78
2015-05-23 13:00:00	18.9	16.24	15.19	13.36	11.53	8.58
2015-05-23 13:10:00	19	16.33	15.09	13.46	11.62	8.78
2015-05-23 13:20:00	19.66	17.48	15.38	13.08	11.43	8.38
2015-05-23 13:30:00	19.38	17.09	15.57	13.46	11.43	8.48
2015-05-23 13:40:00	20.14	17.28	15.57	13.56	11.82	9.08
2015-05-23 13:50:00	20.33	17.76	15.57	13.75	11.72	9.08
2015-05-23 14:00:00	19.57	17.19	15.38	13.65	11.72	9.27
2015-05-23 14:10:00	20.9	18.14	15.28	12.98	11.04	8.58
2015-05-23 14:20:00	20.04	18.05	15.76	12.88	11.33	8.98
2015-05-23 14:30:00	21.76	18.81	15.19	12.5	11.14	8.88
2015-05-23 14:40:00	21.28	18.62	15.66	12.98	11.33	9.08
2015-05-23 14:50:00	21.76	19.09	15.66	12.59	11.43	9.47
2015-05-23 15:00:00	21.38	18.71	15.28	12.79	11.43	9.27
2015-05-23 15:10:00	20.9	18.14	15.09	12.69	11.24	9.08
2015-05-23 15:20:00	21.57	18.9	14.8	12.88	11.62	8.78
2015-05-23 15:30:00	21.09	18.71	15.19	13.17	11.62	8.78
2015-05-23 15:40:00	21.47	18.9	15.66	13.27	11.62	9.08
2015-05-23 15:50:00	22.72	19.09	15.57	13.08	11.43	9.27
2015-05-23 16:00:00	22.52	18.43	15.19	13.17	11.53	8.58
2015-05-23 16:10:00	22.05	18.62	15.28	13.27	11.53	8.98
2015-05-23 16:20:00	23.29	19.38	15.38	13.65	12.11	8.98
2015-05-23 16:30:00	23.39	19.57	15.85	13.75	12.01	8.28
2015-05-23 16:40:00	23.39	18.62	15.76	13.85	11.92	8.18
2015-05-23 16:50:00	23.39	18.43	15.38	13.46	11.72	8.88
2015-05-23 17:00:00	23.48	19.09	15.28	13.46	11.82	8.68
2015-05-23 17:10:00	23.77	19.95	15.57	13.46	11.82	8.68
2015-05-23 17:20:00	23.77	20.33	15.66	13.17	11.24	8.48
2015-05-23 17:30:00	23.97	19.38	15.57	13.46	11.43	8.68
2015-05-23 17:40:00	23.68	17.95	14.42	12.59	11.33	9.08
2015-05-23 17:50:00	23.48	20.33	15.19	12.88	11.43	9.37
2015-05-23 18:00:00	23.48	19.19	15.57	13.65	11.62	9.08
2015-05-23 18:10:00	23.29	19.38	15.19	13.36	11.92	9.37
2015-05-23 18:20:00	23.1	19.19	15.28	13.36	11.82	9.18
2015-05-23 18:30:00	23	19.38	15.09	12.98	11.53	9.27
2015-05-23 18:40:00	22.81	20.04	15.47	13.08	11.24	8.68
2015-05-23 18:50:00	22.72	20.81	15.38	13.17	11.53	8.58
2015-05-23 19:00:00	22.72	20.9	15.38	13.17	11.62	8.58
2015-05-23 19:10:00	22.52	19.95	15.85	13.27	11.62	8.28
2015-05-23 19:20:00	22.43	19.66	16.05	13.75	11.53	8.78
2015-05-23 19:30:00	22.33	19.95	15.47	13.36	11.53	8.68
2015-05-23 19:40:00	22.33	19.09	15.38	13.46	11.62	8.68
2015-05-23 19:50:00	22.05	18.62	15.09	13.27	11.53	9.18
2015-05-23 20:00:00	22.05	19.57	15.57	13.36	11.53	9.18
2015-05-23 20:10:00	21.95	18.9	15.47	13.46	11.82	9.37
2015-05-23 20:20:00	21.85	19.28	15.47	13.56	11.82	9.37
2015-05-23 20:30:00	21.76	18.81	15.38	13.46	11.72	9.08
2015-05-23 20:40:00	21.57	18.9	15.38	13.27	11.43	8.78
2015-05-23 20:50:00	21.38	19.57	15.47	13.36	11.62	8.88
2015-05-23 21:00:00	21.28	19.85	15.47	13.27	11.33	8.98
2015-05-23 21:10:00	21.09	20.42	15.76	13.56	11.62	8.58
2015-05-23 21:20:00	20.9	20.42	15.57	13.36	11.62	8.88
2015-05-23 21:30:00	20.9	20.61	15.57	13.08	11.62	8.78
2015-05-23 21:40:00	21	20.23	15.47	13.17	11.53	8.88
2015-05-23 21:50:00	21	19.66	15.47	12.98	11.33	8.88
2015-05-23 22:00:00	20.81	19.76	15.66	13.17	11.43	8.88
2015-05-23 22:10:00	20.71	20.04	15.19	13.27	11.72	9.08
2015-05-23 22:20:00	20.61	20.23	15.19	13.17	11.72	9.18
2015-05-23 22:30:00	20.52	19.85	15.28	13.17	11.72	9.27
2015-05-23 22:40:00	20.42	20.04	15.19	13.36	11.72	8.98
2015-05-23 22:50:00	20.33	20.04	15.28	13.17	11.53	9.08
2015-05-23 23:00:00	20.23	20.14	15.38	13.27	11.53	9.08
2015-05-23 23:10:00	20.14	20.14	15.47	13.46	11.72	8.78
2015-05-23 23:20:00	20.04	19.95	15.66	13.36	11.72	8.78
2015-05-23 23:30:00	19.95	19.95	15.66	13.36	11.62	8.78
2015-05-23 23:40:00	19.85	19.85	15.57	13.46	11.62	8.78
2015-05-23 23:50:00	19.76	19.76	15.57	13.36	11.62	8.78
2015-05-24 00:00:00	19.66	19.57	15.57	13.36	11.62	8.88
2015-05-24 00:10:00	19.57	19.57	15.57	13.27	11.62	8.88
2015-05-24 00:20:00	19.57	19.47	15.66	13.27	11.62	8.88
2015-05-24 00:30:00	19.47	19.47	15.57	13.27	11.62	9.08
2015-05-24 00:40:00	19.38	19.28	15.57	13.27	11.62	8.98
2015-05-24 00:50:00	19.28	19.28	15.38	13.17	11.62	9.08
2015-05-24 01:00:00	19.19	19.19	15.38	13.27	11.62	9.08
2015-05-24 01:10:00	19.09	19.19	15.47	13.36	11.53	8.88
2015-05-24 01:20:00	19.09	19.09	15.47	13.46	11.53	8.78
2015-05-24 01:30:00	19	19	15.47	13.46	11.53	8.88
2015-05-24 01:40:00	18.9	19	15.47	13.27	11.62	8.88
2015-05-24 01:50:00	18.9	18.9	15.57	13.27	11.53	8.88
2015-05-24 02:00:00	18.81	18.9	15.57	13.36	11.62	8.78
2015-05-24 02:10:00	18.81	18.81	15.57	13.36	11.62	8.78
2015-05-24 02:20:00	18.71	18.81	15.57	13.27	11.53	8.88
2015-05-24 02:30:00	18.71	18.71	15.57	13.36	11.53	8.88
2015-05-24 02:40:00	18.62	18.71	15.57	13.36	11.53	8.88
2015-05-24 02:50:00	18.62	18.62	15.47	13.27	11.53	8.98
2015-05-24 03:00:00	18.52	18.62	15.47	13.27	11.53	9.08
2015-05-24 03:10:00	18.52	18.52	15.38	13.27	11.53	9.08
2015-05-24 03:20:00	18.43	18.52	15.38	13.27	11.62	9.08
2015-05-24 03:30:00	18.43	18.43	15.38	13.27	11.72	9.08
2015-05-24 03:40:00	18.33	18.43	15.47	13.27	11.72	8.98
2015-05-24 03:50:00	18.33	18.33	15.57	13.36	11.72	8.98
2015-05-24 04:00:00	18.24	18.33	15.57	13.36	11.72	8.88
2015-05-24 04:10:00	18.24	18.33	15.47	13.36	11.62	8.78
2015-05-24 04:20:00	18.24	18.24	15.57	13.36	11.62	8.88
2015-05-24 04:30:00	18.14	18.24	15.57	13.36	11.62	8.78
2015-05-24 04:40:00	18.14	18.14	15.57	13.36	11.72	8.88
2015-05-24 04:50:00	18.14	18.14	15.57	13.36	11.72	8.88
2015-05-24 05:00:00	18.05	18.05	15.57	13.36	11.62	8.88
2015-05-24 05:10:00	18.05	18.05	15.47	13.36	11.62	8.88
2015-05-24 05:20:00	17.95	18.05	15.47	13.27	11.53	8.98
2015-05-24 05:30:00	17.95	17.95	15.47	13.27	11.53	8.98
2015-05-24 05:40:00	17.95	17.95	15.47	13.27	11.53	9.08
2015-05-24 05:50:00	17.85	17.95	15.38	13.27	11.62	9.08
2015-05-24 06:00:00	17.85	17.95	15.47	13.27	11.62	8.98
2015-05-24 06:10:00	17.85	17.85	15.47	13.36	11.53	8.98
2015-05-24 06:20:00	17.76	17.85	15.47	13.36	11.53	8.88
2015-05-24 06:30:00	17.76	17.85	15.47	13.36	11.53	8.88
2015-05-24 06:40:00	17.76	17.76	15.57	13.36	11.53	8.88
2015-05-24 06:50:00	17.76	17.76	15.57	13.36	11.62	8.88
2015-05-24 07:00:00	17.76	17.76	15.66	13.36	11.62	8.88
2015-05-24 07:10:00	17.76	17.76	15.57	13.36	11.62	8.88
2015-05-24 07:20:00	17.76	17.76	15.57	13.36	11.62	8.88
2015-05-24 07:30:00	17.76	17.76	15.57	13.36	11.62	8.88
2015-05-24 07:40:00	17.95	17.76	15.57	13.46	11.53	8.88
2015-05-24 07:50:00	18.05	17.85	15.47	13.46	11.62	8.98
2015-05-24 08:00:00	18.05	17.85	15.47	13.36	11.62	8.98
2015-05-24 08:10:00	18.05	17.85	15.57	13.36	11.62	9.08
2015-05-24 08:20:00	18.24	17.85	15.47	13.36	11.62	8.98
2015-05-24 08:30:00	18.14	17.85	15.47	13.36	11.62	8.98
2015-05-24 08:40:00	18.14	17.85	15.47	13.36	11.62	8.98
2015-05-24 08:50:00	18.14	17.85	15.47	13.36	11.72	8.88
2015-05-24 09:00:00	18.05	17.85	15.57	13.46	11.72	8.98
2015-05-24 09:10:00	18.24	17.95	15.57	13.46	11.72	8.88
2015-05-24 09:20:00	18.33	18.05	15.66	13.56	11.72	8.88
2015-05-24 09:30:00	18.52	18.05	15.66	13.46	11.62	8.78
2015-05-24 09:40:00	18.43	18.05	15.76	13.36	11.53	8.78
2015-05-24 09:50:00	18.43	17.95	15.85	13.27	11.53	8.68
2015-05-24 10:00:00	18.43	18.05	15.76	13.27	11.72	8.88
2015-05-24 10:10:00	18.62	18.05	15.76	13.56	11.72	8.98
2015-05-24 10:20:00	18.81	18.05	15.95	13.65	11.82	9.08
2015-05-24 10:30:00	18.43	17.95	15.76	13.56	11.62	8.98
2015-05-24 10:40:00	18.33	17.95	15.95	13.46	11.62	8.98
2015-05-24 10:50:00	18.43	17.95	15.76	13.08	11.43	8.88
2015-05-24 11:00:00	18.52	18.05	16.05	13.36	11.62	8.88
2015-05-24 11:10:00	18.62	18.24	16.05	13.46	11.53	8.78
2015-05-24 11:20:00	18.9	18.24	16.05	13.65	11.62	8.88
2015-05-24 11:30:00	18.9	18.24	16.05	13.36	11.43	9.18
2015-05-24 11:40:00	19.28	18.24	15.76	13.36	11.62	8.88
2015-05-24 11:50:00	19.28	18.14	15.47	13.08	11.53	8.78
2015-05-24 12:00:00	19.38	18.24	15.66	13.08	11.43	8.68
2015-05-24 12:10:00	19.38	18.33	15.76	13.46	11.82	9.18
2015-05-24 12:20:00	19.38	18.43	15.85	13.75	11.92	9.27
2015-05-24 12:30:00	19.57	18.81	16.24	13.75	11.92	9.18
2015-05-24 12:40:00	19.95	18.43	16.14	13.75	11.92	9.08
2015-05-24 12:50:00	20.04	18.33	15.76	13.27	11.53	8.98
2015-05-24 13:00:00	19.95	18.71	16.05	12.98	11.24	8.58
2015-05-24 13:10:00	20.23	19	16.24	13.27	11.43	8.68
2015-05-24 13:20:00	20.33	19	16.43	13.75	11.82	8.68
2015-05-24 13:30:00	20.9	19.47	16.24	13.85	12.11	8.78
2015-05-24 13:40:00	20.33	18.9	16.05	13.65	11.82	9.08
2015-05-24 13:50:00	20.52	18.52	15.85	13.46	11.53	8.98
2015-05-24 14:00:00	20.14	18.43	15.38	13.08	11.72	9.08
2015-05-24 14:10:00	20.04	18.43	16.33	13.75	11.92	9.08
2015-05-24 14:20:00	21.09	19.57	16.43	13.65	11.72	8.78
2015-05-24 14:30:00	21.28	19.19	16.71	13.65	11.72	8.98
2015-05-24 14:40:00	21.19	18.81	15.85	13.36	11.82	9.18
2015-05-24 14:50:00	21.38	19.47	16.43	13.27	11.43	8.98
2015-05-24 15:00:00	21.28	19.09	16.05	13.46	11.72	8.98
2015-05-24 15:10:00	21.47	19.66	16.52	13.65	11.82	8.48
2015-05-24 15:20:00	21.76	20.23	16.62	13.85	11.53	8.38
2015-05-24 15:30:00	21.66	19.66	16.62	13.85	11.33	8.58
2015-05-24 15:40:00	21.76	20.14	16.71	13.36	11.53	8.78
2015-05-24 15:50:00	21.85	19.95	16.14	12.98	11.53	8.68
2015-05-24 16:00:00	21.66	19.47	16.52	13.36	11.62	8.98
2015-05-24 16:10:00	21.76	19.47	16.05	13.08	11.53	9.08
2015-05-24 16:20:00	21.85	19.85	15.95	13.46	11.72	9.18
2015-05-24 16:30:00	21.19	19.47	15.66	13.27	11.62	9.18
2015-05-24 16:40:00	21.28	19.85	16.05	13.46	11.72	9.37
2015-05-24 16:50:00	21.66	20.04	16.05	13.46	11.72	9.27
2015-05-24 17:00:00	21.57	19.76	15.66	13.46	11.92	9.18
2015-05-24 17:10:00	21.28	19.47	16.33	13.56	11.72	8.68
2015-05-24 17:20:00	21.19	19.19	16.14	13.75	11.82	8.88
2015-05-24 17:30:00	21.19	19.57	16.62	13.94	11.72	8.38
2015-05-24 17:40:00	21.28	19.85	16.24	13.65	12.11	8.58
2015-05-24 17:50:00	21.38	19.28	16.71	13.85	11.82	8.68
2015-05-24 18:00:00	21.28	19.09	16.71	13.75	11.72	8.78
2015-05-24 18:10:00	21.19	19.19	16.24	13.65	11.62	8.98
2015-05-24 18:20:00	21.09	19.66	16.71	13.56	11.62	8.98
2015-05-24 18:30:00	21.09	19.57	16.33	13.56	11.43	8.98
2015-05-24 18:40:00	21.09	19.47	16.24	13.85	11.72	8.78
2015-05-24 18:50:00	20.9	19.57	15.95	13.46	11.92	8.88
2015-05-24 19:00:00	20.81	19.28	15.66	13.27	11.62	9.47
2015-05-24 19:10:00	20.9	19.47	16.33	13.56	11.72	9.27
2015-05-24 19:20:00	21	19.28	16.05	13.36	11.62	8.88
2015-05-24 19:30:00	20.81	19.57	15.95	13.56	11.82	8.88
2015-05-24 19:40:00	20.52	19.28	16.24	13.36	11.33	8.98
2015-05-24 19:50:00	20.61	19.28	16.9	13.46	11.33	8.88
2015-05-24 20:00:00	20.61	19.66	16.43	13.85	11.62	8.78
2015-05-24 20:10:00	20.61	19.76	16.81	13.85	11.92	8.98
2015-05-24 20:20:00	20.52	19.85	16.9	13.75	11.72	8.98
2015-05-24 20:30:00	20.23	19.47	16.52	13.56	11.72	8.88
2015-05-24 20:40:00	20.04	19.57	16.71	13.36	11.53	8.48
2015-05-24 20:50:00	20.14	19.38	16.52	13.27	11.43	8.68
2015-05-24 21:00:00	20.04	19.47	16.33	13.56	11.62	8.78
2015-05-24 21:10:00	20.04	19.47	16.33	13.56	11.62	9.27
2015-05-24 21:20:00	19.95	19.28	16.43	13.56	11.82	9.47
2015-05-24 21:30:00	19.76	19.47	16.14	13.65	11.92	9.27
2015-05-24 21:40:00	19.76	19.28	16.05	13.46	11.82	9.18
2015-05-24 21:50:00	19.66	19.28	15.85	13.36	11.62	8.88
2015-05-24 22:00:00	19.57	19.19	15.95	13.65	11.82	8.88
2015-05-24 22:10:00	19.47	19.19	16.52	13.85	11.82	8.78
2015-05-24 22:20:00	19.38	19.38	16.81	13.75	11.92	9.18
2015-05-24 22:30:00	19.28	19.38	16.62	13.75	11.92	8.98
2015-05-24 22:40:00	19.47	19.28	16.52	13.65	11.82	8.88
2015-05-24 22:50:00	19.47	19.28	16.43	13.56	11.62	8.68
2015-05-24 23:00:00	19.28	19.19	16.62	13.46	11.53	8.58
2015-05-24 23:10:00	19.19	19.19	16.71	13.56	11.72	8.58
2015-05-24 23:20:00	19.19	19.19	16.81	13.65	11.82	8.78
2015-05-24 23:30:00	19.09	19.09	16.62	13.65	11.92	9.08
2015-05-24 23:40:00	19.09	19.09	16.33	13.65	11.92	9.18
2015-05-24 23:50:00	19	19	16.24	13.56	11.72	9.18
2015-05-25 00:00:00	19.28	19	16.33	13.46	11.53	9.08
2015-05-25 00:10:00	19.28	19	16.24	13.46	11.62	8.98
2015-05-25 00:20:00	19.28	19	16.43	13.56	11.62	8.88
2015-05-25 00:30:00	19.19	19	16.62	13.56	11.72	8.98
2015-05-25 00:40:00	19.19	19	16.43	13.56	11.82	8.98
2015-05-25 00:50:00	19.09	19	16.62	13.65	11.72	8.88
2015-05-25 01:00:00	19.09	18.9	16.62	13.46	11.62	8.78
2015-05-25 01:10:00	19	18.9	16.43	13.65	11.82	8.78
2015-05-25 01:20:00	18.9	18.81	16.62	13.65	11.82	8.78
2015-05-25 01:30:00	18.81	18.81	16.62	13.75	11.72	8.78
2015-05-25 01:40:00	18.81	18.81	16.43	13.85	11.72	8.88
